url,date,name,description,position,task,qualifications,prefer,welfare,endDate,location,stack
https://wanted.co.kr/wd/115310,Thu Feb 02 2023 16:06:22 GMT+0900 (대한민국 표준시),텔레픽스,텔레픽스의 AI연구팀은 텍스트  이미지 등 다양한 형태의 데이터를 활용해 가치 있는 정보를 만들어 내는 곳으로  뉴스와 소셜 미디어 텍스트 분석을 위해 NLP 전문가를 모시고자 합니다.,(2년이상) NLP(자연어처리) 인공지능 개발자,• 주요업무 : AI사업팀 주임~선임연구원급   ① 뉴스 및 SNS 텍스트에서 정보 추출 기능 개발   ② Entity  Relation  Event 추출   ③ 기타 자연어 관련 기능 개발• 전형절차 : 서류평가  코딩테스트  대면면접  최종합격,• 관련 학과 학사 졸업 이상이신 분 (졸업 예정자 포함)• 관련 분야 경력 2년 이상이신 분 (석사 과정 기간 포함)• Python 프로그래밍 우수 역량 보유하신 분• 자연어처리 또는 그래프 알고리즘 중 1~2개 이상 분야에 능숙하신 분    - NLP : 감성 분석  NER 태깅  기계 번역 등    - 그래프 알고리즘 : 소셜 그래프  지식 그래프 등• 한글 자연어 처리 경력을 보유하신,• Tensorflow  Pytorch 경험 있으신 분• 자동화 배포 및 운영 경험이 있으신 분• 버전 관리(git) 및 협업 역량을 보유하신 분• 기술 트렌드에 민감하며 배움에 적극적인 성향을 가지신 분• 알고리즘이나 예측 진단 모델에 대한 이해와 역량을 보유하신 분• 지식 그래프 설계 및 구축 경력을 보유하신 분•  Neo4j  SparQL  Stardog 등 그래프 데이터베이스에 익숙하신 분,• 급여 : 면접 후 결정 (경력/능력에 따라 업계 최고 대우 보장)• 복지 : 업계 최고의 동료             세미나  학회 참여 지원             중식/간식 제공             최고 성능 장비(PC/모니터) 제공             하계휴가 별도 제공             연말휴가(겨울방학) 별도 제공             자유로운 연월차 사용  수평적 조직문화• 기타 : 전문연구요원(석사졸 이상) 신규편입 및 전직 가능 (병역지정업체),2023.02.28,영등포구 국제금융로8길 2  18층,
https://wanted.co.kr/wd/144842,Thu Feb 02 2023 16:06:25 GMT+0900 (대한민국 표준시),드림인사이트,드림인사이트는 CREATIVE  AD TECH를 기반으로브랜드캠페인  퍼포먼스마케팅 및 디지털콘텐츠 제작  플랫폼 개발·운영까지ONE STOP 통합마케팅으로 진행하는 Digital Creative IMC Group입니다.드림인사이트가 앞으로 만들어갈 새로운 영역은크리에이티브+드림인사이트만의 애드테크를 접목시킨 ‘크리테크’로 가장 진화 된 형태의애드테크 솔루션입니다.드림인사이트는 새로운 크리에이티브 퍼포먼스를 만드는 크리테크 영역의 선도자로서 디지털과 크리에이티브  그리고 새로운 솔루션으로 통합화한 최초의 리딩컴퍼니가 될 것입니다.,Vue 프론트엔드 개발자 (3년 이상),• Vue(v2.x)/Vue(v3.x) 기반 프론트엔드 개발• 광고 플랫폼  자사 서비스 성능 개선 및 고도화,• 학력 : 무관• 전공 : 무관• 경력 : 3년 이상• 3년 이상 Vue(v2.x)/Vue(v3.x)기반 개발 경력• RESTful API 기반 서비스 설계 및 개발 경험이 있으신 분• AWS 클라우드 환경에서의 배포  운영 경험이 있으신 분• Git  Git-flow에 대한 이해 및 소스코드 관리 경험이 있으신 분• Typescript 경험이 있으신 분• 퍼블리싱 스킬을 보유하신 분 (HTML  CSS  Javascript  Jquery 등)• 코드 리뷰 및 동료 성장에 관심이 많이 있으신 분• 기술 중심이 아닌 유저 중심적인 태도를 가지고 계신 분,• 직무 능력 향상을 위한 도서비 지원• 인재 추천 시 포상금 지원 (사내인재추천제도)• 사내 카페테리아 (매주 간식 및 음료 구매)• 매월 1회 4시 30분 조기 퇴근• 생일자 조기퇴근• 우수 사원 포상• 장기 근속자 포상• 경조 지원[채용조건]ㆍ정규직 (수습3개월 급여 100%지급)ㆍ채용절차 : 서류통과 -＞ 1차 면접(실무) -＞ 2차 면접(임원) -＞ 합격통보[근무환경]ㆍ근무시간: 주5일 (09:30~18:30) / 점심시간 : 12:30~13:30ㆍ근무지: 서울특별시 구로구 디지털로33길 12 우림이비지센터 14층,,상시,서울시 구로구 디지털로33길 12  14층 (구로동  우림이비지센터2차),
https://wanted.co.kr/wd/144840,Thu Feb 02 2023 16:06:30 GMT+0900 (대한민국 표준시),디비디랩,안녕하세요. 데이터 기반 UX 연구소 디비디랩입니다!디비디랩은UX 리서치 원스탑 솔루션(RaaS  Research As a Service) Diby와 피드백 보상 플랫폼 우쥬테스트를 운영중인 IT 서비스 기업입니다!우리는 UX 리서치 시장을 혁신하고 있어요!                                                                                     Diby는 UX 리서치에서 힘들었던 모든 것을 원스탑으로 해결해주는 RaaS(Research As a Service)입니다.런칭 3개월만에 당근마켓  핀다  NHN 등 유니콘 스타트업  대기업을 고객으로 유치하였고 호평을 받고있습니다.이렇게 빠르게 성장할 수 있었던 이유는 Diby가 어렵고 비싸고 오래걸리기만 했던 유저 리서치를 친근하고 저렴한데다가 빠르게 수행 할 수 있도록 UX 리서치 시장을 혁신하고 있기 때문입니다.우쥬테스트는 고객이 제품을 사용한 후 피드백을 제공하고 보상을 받아가는 피드백 보상 서비스입니다.Diby에서 진행하는 대부분의 리서치에 대한 응답 수집이 우쥬테스트를 통해서 이루어지고 있습니다.현재 약 3만명에 달하는 회원이 평균 10분당 5 000원 이상의 높은 보상을 받아가는 서비스를 제공하여 모든 회원이 책임감을 가지고 성실한 응답을 하는 등 높은 서비스 충성도를 자랑합니다.우리는 빠르게 성장하고있어요.                                                                                     - 2022.06 Diby(베타) 런칭- 2022.03 중기부 TIPS 최종 선정- 2021.12 Pre-A 투자유치- 2021.01 온라인 서비스의 사용성테스트 방법 및 시스템 특허 등록- 2020.12 우쥬테스트 런칭- 2019.12 Seed 투자 유치아래 조건에 따른 채용을 진행하고 있어요.                                                                                     고용 형태-정규직 (경력 유무에 따라 수습기간 1~3개월 적용)근무 시간-주 5일 (월~금)  주 40시간 근무제-시차 출퇴근제 운영 (9~11시 선택 출근)채용은 이런 순서로 진행됩니다.1) 서류 전형- 이력서  포트폴리오 제출2) 실무 면접- 경우에 따라 사전과제가 안내 될 수 있습니다.- 현업 실무진과 함께 직무 역량과 적합성에 대한 면접을 진행합니다. - 대면/비대면 진행을 선택하실 수 있습니다.3) 컬쳐핏 면접- 임원진과 함께 컬쳐핏에 대한 면접을 진행합니다.- 대면/비대면 진행을 선택하실 수 있습니다.4) 최종 합격 안내- 결과 안내는 일주일 이내로 합격/불합격 모두 연락드립니다.,백엔드 엔지니어,• Diby와 우쥬테스트의 프론트엔드 개발 및 유지보수를 담당합니다.• Diby와 우쥬테스트 고객이 서비스를 이용하며 겪는 문제를 코드를 통해 해결합니다.• 팀원들과 함께 위클리 스크럼을 통해 코드 리뷰  회고를 진행하여 기술 생산성에 기여합니다.• 제품을 빠른 주기로 개발/배포/개선하는 애자일 스크럼 프레임워크의 스프린터로써 제품 개발에 참여합니다.• 애자일 프로세스 특성상 제품 기획/개선 과정을 직무 상관없이 다 같이 진행하며 제품에 대한 의견을 자유롭게 개진함으로써  서비스 퀄리티 향상에 기여합니다.,• 3년 이상의 백엔드 개발 경력 및 운영 또는 그에 준하는 경험이 있으셔야 합니다.**동종 업계 경력만 인정합니다.• Java  Python 중 한 가지 언어 이상 익숙하셔야 합니다.• RESTful API 개발 경험이 있어야 합니다.• RDBMS에 대한 경험 및 이해에 대해 가지고 있으셔야 합니다.• 기획문서에 만족하는 개발이 아니라 비즈니스에 대한 이해를 가지고 개발을 하셔야 합니다.• 컨테이너 환경에 대한 이해가 있어야 합니다.• 클라우드 환경(AWS)에 서비스 배포  운영을 하고 있기 때문에 관련하여 무리 없이 온 보딩이 가능해야 합니다.• 안정적인 서비스 개발을 지향하셔야 합니다.,• 새로운 기술을 학습하는데 거부감이 없는 분이라면 좋습니다.• 도메인 주도 개발  클린 아키텍처 등 확장 가능한 설계를 지향하시는 분이라면 좋습니다.• NoSQL에 대한 이해 및 경험이 있으시면 좋습니다.• Gitlab을 사용한 형상 관리를 하고 있습니다. Gitlab CI/CD에 대한 이해가 있으시면 좋습니다.• IaC(Terrafom)을 이용하여 클라우드 환경(AWS)을 구성 해 본 경험이 있으시면 좋습니다.• 개발 시 UX를 고려하여 기획 이상의 결과물을 뽑아낸다는 라는 마인드를 가지고 계신다면 사랑합니다.• 적극적으로 서비스 개선에 필요한 업무를 찾고 개선할 수 있는 인성과 역량을 갖추시면 안놔드립니다.,• 병역특례 지원 가능합니다.(*현역  보충역 모두 가능)• 오전 9시부터 11시까지 시차 출퇴근제로 유동적인 출근이 가능해요.• 월 8회 원격 근무를 지원해요.• 연/반차 자유롭게 사용해요.• 뚝섬역 5분 거리의 역세권이에요.• 애자일 스크럼을 도입하여  효율적인 업무 문화를 만들고 있어요.• 업무용 최신 장비와 듀얼 모니터를 지원해요.• 업무하다가 당떨어지면 큰일! 스낵과 음료를 제공해요.• 업무에 관련된 서적은 언제든 무제한으로 구입할 수 있도록 지원해요.• 컨퍼런스  세미나 등 참여하실 수 있도록 지원해요.,상시,서울 성동구 성수일로 48 ,
https://wanted.co.kr/wd/142232,Thu Feb 02 2023 16:06:34 GMT+0900 (대한민국 표준시),드림인사이트,드림인사이트는 CREATIVE  AD TECH를 기반으로브랜드캠페인  퍼포먼스마케팅 및 디지털콘텐츠 제작  플랫폼 개발·운영까지ONE STOP 통합마케팅으로 진행하는 Digital Creative IMC Group입니다.드림인사이트가 앞으로 만들어갈 새로운 영역은크리에이티브+드림인사이트만의 애드테크를 접목시킨 ‘크리테크’로 가장 진화 된 형태의애드테크 솔루션입니다.드림인사이트는 새로운 크리에이티브 퍼포먼스를 만드는 크리테크 영역의 선도자로서 디지털과 크리에이티브  그리고 새로운 솔루션으로 통합화한 최초의 리딩컴퍼니가 될 것입니다.,Java 백앤드 개발자 (시니어),• Java & Spring Framework 기반 백엔드 시스템 개발• 자사 광고&ERP 솔루션 백엔드 전환 (PHP -＞ Java)• 자사 서비스 성능 개선 및 고도화,• 학력 : 무관• 전공 : 무관• 경력 : 10년 이상• Java  Java framework (Spring Boot) 기반 개발이 가능하신 분• RESTful API 기반 서비스 설계 및 개발 경험이 있으신 분• AWS 클라우드 환경에서의 배포  운영 경험이 있으신 분• MySQL  MariaDB 등 RDB 활용 경험이 있으신 분• DBA 모델링이 가능하신 분• Git  Git-flow에 대한 이해 및 소스코드 관리 경험이 있으신 분• 개발 조직 및 문화 리딩에 관심이 많으신 분,• 마이크로서비스 아키텍처 설계 및 운영 경험이 있으신 분• 대용량 트래픽을 처리하는 시스템을 개발/운영 해 본 경험 있으신 분• AWS Lambda 경험 있으신분• 광고 플랫폼 및 서비스 개발 겸험이 있으신 분• 동료들과 코드리뷰하는데 거부감이 없으신 분,• 직무 능력 향상을 위한 도서비 지원• 인재 추천 시 포상금 지원 (사내인재추천제도)• 사내 카페테리아 (매주 간식 및 음료 구매)• 매월 1회 4시 30분 조기 퇴근• 생일자 조기퇴근• 우수 사원 포상• 장기 근속자 포상• 경조 지원[채용조건]ㆍ정규직 (수습3개월 급여 100%지급)ㆍ채용절차 : 서류통과 -＞ 1차 면접(실무) -＞ 2차 면접(임원) -＞ 합격통보[근무환경]ㆍ근무시간: 주5일 (09:30~18:30) / 점심시간 : 12:30~13:30ㆍ근무지: 서울특별시 구로구 디지털로33길 12 우림이비지센터 14층,2023.02.28,서울시 구로구 디지털로33길 12  14층 (구로동  우림이비지센터2차),
https://wanted.co.kr/wd/113475,Thu Feb 02 2023 16:06:37 GMT+0900 (대한민국 표준시),잉글리시에그,잉그리시에그 IT 서비스 확장으로 함께 운영 개발 할 새로운 담당자분들을 모십니다. 성공적인 가족표 영어 교육의 조력자  잉글리시에그 English EGG는 Education for the Global Genius의 줄임말로 영어 교육을 통해 자녀를 글로벌 인재로 키우겠다는 잉글리시에그의 의지를 온전하게 담았습니다. 이전에는 결코 없었던 새로운 영어 교육의 탄생  우리 아이들이 가지고 있는 잠재력과 무한한 가능성의 상징  English EGG입니다. 캘리포니아 주립대 ESL교수진과 국내 최고의 영어 교육 전문가가 공동 집필한 스토리 북  미국 최고 권위를 가진 에미상 토니상 뮤지션들이 작곡한 완성도 높은 오디오는 아이가 영어를 저절로 흥얼거리게 만듭니다. 앞으로도 잉글리시에그는 가장 좋은 것만 주고 싶은 부모의 마음으로 우리 아이들에게 가장 좋은 영어 교육  최고의 영어 콘텐츠를 개발하기 위해 노력을 다하고있습니다.저희의 좋은 영향을 받고 성장하실  또 저희에게 좋은 영향을 주시고 저희를 성장시킬 새로운 동료가 되어주세요!안내 사항[채용절차]• 서류전형 → 1차 실무진 인터뷰 → 2차 임원진 인터뷰 → 처우 협의 → 최종합격※절차는 변경될 수 있습니다.[지원 시 주의사항]• 3개월의 수습 기간이 있습니다.(수습 기간 동일 급여와 복리후생 보장)[참고사항]• 서류 합격자에 한해 연락드립니다.• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.,PHP  Laravel  MySQL 웹개발자,• 신규 서비스 설계 및 개발 • 주문  결제  물류 시스템 관리 운영 • 모바일 앱 연동 REST API 개발,• PHP  Laravel  MySQL• 웹 개발 경력 5년 이상 • AWS 클라우드 환경 개발 경험• 리눅스 서버 환경 개발 경험,• React 개발 경험• 다양한 기술 스택 관심이 많은 분• 원활한 커뮤니케이션 가능한 분,• 자신의 아이디어와 역량을 자유롭게 펼칠 수 있는 수평적 구조(PD제 도입) • 08:00~10:00 출근시간 조정할 수 있는 선택근무제도 • 눈치 보지 않는 자유로운 연차 사용 • 눈치 안보는 칼퇴근! 야근을 지양하고 근무시간에 집중하는 문화 • 저녁식사 지원 • 사내 커피 지원 • 도서 지원,상시,서초구 동작대로 212,
https://wanted.co.kr/wd/121803,Thu Feb 02 2023 16:06:40 GMT+0900 (대한민국 표준시),딥파인,딥파인은 산업용 업무협업 솔루션 ARON을 시작으로 다양한 XR기술과 서비스를 개발하고 있습니다.이후 완성된 플랫폼 기업으로 나아가기 위해 가장 강력한 XR 플랫폼을 함께 만들어갈 뛰어난 동료를 기다립니다!딥파인의 ARON은 건설  식품  항공 등 국내 Top 기업고객들이 사용중에 있으며  스마트글라스를 활용한 솔루션으로써 국내 최대 상용화에 성공하였습니다. 딥파인은 VPS 기반의 XR 플랫폼 출시를 목표로 현재 다양한 연구와 개발을 진행하고 있습니다. 이는  한국국토정보공사가 주관하는 'AR기반 실내 측위 서비스 시범 사업' 선정되어 그 기술력을 인정 받았습니다.또한 창립 3년여만에 빠르게 성장하여  2022년 Pre-A 시리즈 투자를 성공적으로 마무리 하였습니다.XR 기술을 활용하여 어디에도 없는 새로운 메타버스 생태계를 구축한다는 자부심을 가지고함께하는 성장에 가치를 느끼고 싶은 분이라면 언제든지 환영합니다.[주요 사업 분야]-비대면 업무협업 솔루션 ARON-비대면 업무협업 솔루션  ARON Enterprise -XR 플랫폼 연구 및 구축-XR 디바이스 솔루션 구축,Visual SLAM 개발자,• 카메라 기반 Visual Mapping/Localization 기술 개발• Multi-Sensor SLAM (Vision + Other Sensors) 기술 개발,• 해당 분야 석사  박사 학위 또는 3년 이상의 개발 경력 • 카메라 기반 Visual Mapping/Localization 기술 개발• Multi-Sensor SLAM (Vision + Other Sensors) 기술 개발• C / C++ / Python   OpenCV 개발 경험• LiDAR  카메라  GPS  IMU 등 다중 센서 융합 및 알고리즘 개발 경험• 구성원들과의 협업을 즐기고  성과를 함께 나눌 수 있는 분• 담당 업무에 대한 Ownership을 갖고  주도적으로 업무를 이끌어나갈 수 있는 분,• 최적화 연구기술을 활용한 자사서비스 개발 경험• ORB-SLAM 개발 경험자• Computer Vision  3D 공간정보 관련 지식 보유자• 딥러닝을 활용한 SLAM 알고리즘 성능 향상 경험 보유자• 스타트업 업무 환경에 대한 이해가 있는 분,[채용 절차]• 1. 서류전형 ＞ 2. 실무 인터뷰(비대면) ＞ 3. 최종 인터뷰(대면) ＞ 3. 최종합격최종 합격 여부는 빠르면 24시간 이내 늦어도 2-3일 이내 안내드립니다.[근무형태]• 시차 출퇴근제• 주 5일 : 08:30~10:00 출근 ~ 17:30~19:00 퇴근[근무환경]• 발산역 8번출구에서 도보로 5분거리• 복장 완전 자율• 불필요한 야근/회식 강요 없음[혜택 및 복지]• 목표 매출 달성 시 상여금 지급합니다.• 각종 경조사비 및 경조 휴가를 제공합니다.• 명절 선물 및 교통비를 제공합니다.• 자기 계발 & 업무 관련 도서를 지원합니다.• 업무 관련 교육비를 지원합니다.• 대학원 학비 일부를 지원합니다.• 음료수 무한 제공합니다.• 매월 마지막 주 금요일 2시간 조기퇴근합니다.• 매월 영화 관람비 지원합니다.• 생일자는 그 주 원하는 날짜에 반차를 쓸 수 있습니다.,상시,서울시 강서구 공항대로 242 열린M타워Ⅱ 512호,
https://wanted.co.kr/wd/104623,Thu Feb 02 2023 16:06:44 GMT+0900 (대한민국 표준시),딥파인,딥파인은 산업용 업무협업 솔루션 ARON을 시작으로 다양한 XR기술과 서비스를 개발하고 있습니다.이후 완성된 플랫폼 기업으로 나아가기 위해 가장 강력한 XR 플랫폼을 함께 만들어갈 뛰어난 동료를 기다립니다!딥파인의 ARON은 건설  식품  항공 등 국내 Top 기업고객들이 사용중에 있으며  스마트글라스를 활용한 솔루션으로써 국내 최대 상용화에 성공하였습니다. 딥파인은 VPS 기반의 XR 플랫폼 출시를 목표로 현재 다양한 연구와 개발을 진행하고 있습니다. 이는  한국국토정보공사가 주관하는 'AR기반 실내 측위 서비스 시범 사업' 선정되어 그 기술력을 인정 받았습니다.또한 창립 3년여만에 빠르게 성장하여  2022년 Pre-A 시리즈 투자를 성공적으로 마무리 하였습니다.XR 기술을 활용하여 어디에도 없는 새로운 메타버스 생태계를 구축한다는 자부심을 가지고함께하는 성장에 가치를 느끼고 싶은 분이라면 언제든지 환영합니다.[주요 사업 분야]-비대면 업무협업 솔루션 ARON-비대면 업무협업 솔루션  ARON Enterprise -XR 플랫폼 연구 및 구축-XR 디바이스 솔루션 구축,iOS 앱 개발자,• iOS 앱 신규 개발 및 유지보수,• iOS 개발 경력 5년 이상• Swift 개발 언어에 능숙하신 분• 상용 서비스 개발 및 운영 경험• Git 등 소스 관리 시스템 사용 경험• 애플 스토어 배포 및 관리 경험이 있으신 분• 새로운 기술에 관심이 많으신 분• 다양한 직군의 사람들과 원활한 의사소통이 가능한 분,• 하이브리드 앱 개발 경험이 있는 분• MVP  MVVM 등의 디자인 패턴 적용에 대한 경험 보유• RxSwift 사용 경험 보유• 유닛 테스트 및 UI 테스트 작성 경험 보유,[채용 절차]• 1. 서류전형 ＞ 2. 실무 인터뷰(비대면) ＞ 3. 최종 인터뷰(대면) ＞ 3. 최종합격최종 합격 여부는 빠르면 24시간 이내 늦어도 2-3일 이내 안내드립니다.[근무형태]• 시차 출퇴근제 시행 中 • 주 5일 : 08:30~10:00 출근 ~ 17:30~19:00 퇴근[근무환경]• 발산역 8번출구에서 도보로 5분거리• 복장 완전 자율• 불필요한 야근/회식 강요 없음[혜택 및 복지]• 목표 매출 달성 시 상여금 지급합니다.• 각종 경조사비 및 경조 휴가를 제공합니다.• 명절 선물 및 교통비를 제공합니다.• 자기 계발 & 업무 관련 도서를 지원합니다.• 업무 관련 교육비를 지원합니다.• 대학원 학비 일부를 지원합니다.• 음료수 무한 제공합니다.• 매월 마지막 주 금요일 2시간 조기퇴근합니다.• 매월 영화 관람비 지원합니다.• 생일자는 그 주 원하는 날짜에 반차를 쓸 수 있습니다.,상시,서울시 강서구 공항대로 242 열린M타워Ⅱ 512호,
https://wanted.co.kr/wd/144796,Thu Feb 02 2023 16:06:47 GMT+0900 (대한민국 표준시),코액터스,[ 기업소개 ]코액터스는 소셜 모빌리티 플랫폼 '고요한M'을 운영하고 있습니다. 마음을 잇는 따뜻한 이동 '고요한M'은 장애인과 비장애인이 함께 서비스를 제공하고 이용하는 국내 유일 포용적 소셜 모빌리티 플랫폼입니다.2020년 8월 출시 이후 두 달만에 가입자 1만명 돌파  이후 수많은 소비자와 이해관계자들로부터 관심과 사랑을 받으며 꾸준히 성장중입니다. 유저의 72% 이상이 MZ 세대이며  대표적 가치소비 브랜드로도 자리잡고 있습니다.*고요한M 소개 영상 *장애인·비장애인 모두 이용하는 플랫폼택시 [ 기업 문화 ]ㆍ관계는 수평적으로  업무는 수직적으로ㆍ워라밸 보장! 야근은 지양하고  휴가는 자유롭게ㆍ빠르게 실행하고  검증하며 학습하는 빠른 러닝커브ㆍ이제야 팀웍이 보이네! 개인보다 팀이 우선인 문화ㆍ욕심이 있다면 기회는 무제한!ㆍ임원진이 MZ 세대 (아재 느낌 한 스푼)ㆍ사회적 가치와 ‘Do the right thing’을 중시하는 문화ㆍ비즈니스가 있어야 가족이 있다. 명확한 룰 아래 형성되는 관계[ 프로덕트팀 소개 ]코액터스의 가치관에 공감하는 팀원들이 모여있습니다. 주도적으로 다양한 시도 및 경험을 통해 성장중이며  자유로운 분위기에서 의견을 제시하며 서비스를 함께 만들어 나갑니다.,백엔드 개발자,ㆍ고요한M 앱을 위한 API 개발ㆍAWS 기반의 서버 개발 및 관리ㆍ효율적인 오프라인 운영을 위한 사내 시스템 개발,ㆍ서버 개발  운영 경험자로서 실무 2년차 이상 또는 그에 준하는 역량을 보유한 분ㆍ신규 서비스를 위한 기획  설계  커뮤니케이션  개발  운영에 적극적으로 임하실 수 있으신 분ㆍHTML(5)  CSS/SCSS  Javascript(최소 ES6) Node.js 지식을 보유하고 계신 분ㆍ백앤드 서비스 개발 경험 및 Database에 대한 이해를 갖추신 분 (RDBMS  No-SQL),ㆍAWS 환경에서 서비스 개발과 운영 경험이 있으신 분ㆍ단위 테스트  통합 테스트 자동화 및 배포 자동화 경험이 있으신 분ㆍJira  Wiki  Git을 이용한 협업에 익숙하신 분,우리는 모빌리티 회사니까!ㆍ사내 임직원 고요한m 서비스 할인 이용출퇴근 지옥은 싫어!ㆍ9-10시 사이 자유로운 시차 출퇴근제나도 성장하고 싶어요!ㆍ자기 개발 학습비 지원나는 아직 배가 고프다…ㆍ원하는 간식 및 다과 제공열심히 일한 당신 떠나라ㆍ휴가는 자유롭게!카페인 섭취가 필요해..ㆍ커피 및 음료 지원,상시,성동구 연무장13길 8 오복타워 707호,
https://wanted.co.kr/wd/144242,Thu Feb 02 2023 16:06:51 GMT+0900 (대한민국 표준시),오엠티아이코리아,OMTI Inc.는 1985년에 설립하여 미국 법조 관련 분야에 ERP 솔루션을 개발/판매하고 있으며 현재까지 해당 업계에서 경쟁자가 없는 높은 시장 점유율을 기록하고 있습니다. 오엠티아이코리아는 미국 본사의 R&D를 위해 2006년에 설립된 한국 법인으로 관련 ERP 솔루션의 연구  개발  유지 보수를 담당하고 있습니다.오엠티아이코리아에서는 차세대 솔루션을 개발하고 함께 성장해 나갈 수 있는 다음과 같은 개발자분들을 모집합니다.        • 단순히 프로그래밍 스킬의 증진이 아니라 한 분야의 전문가가 되고 싶으신 분        • 능동적이고 주체적으로 근무하고 싶으신 분        • 프로그래밍 개발을 좋아하고 나이가 들어도 계속 개발 업무를 하시고 싶은 분,ASP.NET 신입 개발자,[주요업무]• 웹 어플리케이션 개발 및 유지보수[개발 환경]• 프론트엔드: Jquery  Kendo UI Component 기반의 MVVM 패턴 개발. Ajax사용• 백엔드: Microsoft ASP.NET MVC 5• 데이터베이스: Microsoft SQL Server• 서버: Microsoft Azure 기반의 Windows Server Platform• 형상관리: GitHub• 협업 관리 툴: Axosoft + SmartSheet + Google Workspace• 개발 문화: 사내 코딩 가이드 룰에 따른 코딩 패턴 준수하고 100% 코드 리뷰 진행[채용절차]• 모집인원: 0명• 지원자별 빠른 개별 채용절차를 진행• 서류전형 → 실무진 면접 → 임원진 면접,• 초대졸이상 혹은 졸업예정자• 해외여행에 결격사유가 없으신 분• 관련 학과 졸업 혹은 관련 교육 과정 6개월 이상 이수자• 프로그램 개발에 관심이 많으신 분,• ASP.NET MVC 유경험자,[근무조건]• 근무시간: 주 5일(월~금)  09:00~18:00• 급여: 4년제 대졸 초임 3 600만원• 근무형태: 정규직(수습기간 3개월)[업무환경]• 고객 응대  외근  지방 출장 없음.• 직급에 상관없이 상호 간 존댓말 사용• 사내 테라스 구비• 휴게실(세라젬  바디프랜드) 구비• 간식 제공• 휴가 사용은 2시간 단위로 자유롭게 사용• 야근은 거이이이이이 없음.• 업무 후 회식 대신 한 달에 한 번씩 오후 3시부터 리프레쉬 데이 진행[복지 및 혜택]• 4대보험 및 퇴직연금• 각종 경조사 지원  명절 선물  생일 선물• 체력단련비 지급• 장기근속자에 대한 특별 휴가와 포상금 지급,2023.02.12,서울특별시 서초구 서초대로27길 54   1층,
https://wanted.co.kr/wd/144243,Thu Feb 02 2023 16:06:55 GMT+0900 (대한민국 표준시),오엠티아이코리아,OMTI Inc.는 1985년에 설립하여 미국 법조 관련 분야에 ERP 솔루션을 개발/판매하고 있으며 현재까지 해당 업계에서 경쟁자가 없는 높은 시장 점유율을 기록하고 있습니다. 오엠티아이코리아는 미국 본사의 R&D를 위해 2006년에 설립된 한국 법인으로 관련 ERP 솔루션의 연구  개발  유지 보수를 담당하고 있습니다.오엠티아이코리아에서는 차세대 솔루션을 개발하고 함께 성장해 나갈 수 있는 다음과 같은 개발자분들을 모집합니다.        • 단순히 프로그래밍 스킬의 증진이 아니라 한 분야의 전문가가 되고 싶으신 분        • 능동적이고 주체적으로 근무하고 싶으신 분        • 프로그래밍 개발을 좋아하고 나이가 들어도 계속 개발 업무를 하시고 싶은 분,ASP.NET 선임 개발자,[주요업무]• 웹 어플리케이션 개발 및 유지보수[개발 환경]• 프론트엔드: Jquery  Kendo UI Component 기반의 MVVM 패턴 개발. Ajax사용• 백엔드: Microsoft ASP.NET MVC 5• 데이터베이스: Microsoft SQL Server• 서버: Microsoft Azure 기반의 Windows Server Platform• 형상관리: GitHub• 협업 관리 툴: Axosoft + SmartSheet + Google Workspace• 개발 문화: 사내 코딩 가이드 룰에 따른 코딩 패턴 준수하고 100% 코드 리뷰 진행[채용절차]• 모집인원: 0명• 지원자별 빠른 개별 채용절차를 진행• 서류전형 → 실무진 면접 → 임원진 면접,• 초대졸이상 졸업자• 해외여행에 결격사유가 없으신 분• 동일 직무에 대해 2~7년 이하의 경력이 있으신 분 • 연봉은 동일 직무 경력으로 협의• 1년 이상 ASP.NET MVC를 사용해 보신 분• T-SQL 작성이 가능하신 분,• Kendo UI 유경험자• Microsoft Azure 유경험자,[근무조건]• 근무시간: 주 5일(월~금)  09:00~18:00• 급여: 4년제 대졸 초임 3 600만원(경력직은 면접 후 협의)  • 근무형태: 정규직(수습기간 3개월)[업무환경]• 고객 응대  외근  지방 출장 없음.• 직급에 상관없이 상호 간 존댓말 사용• 사내 테라스 구비• 휴게실(세라젬  바디프랜드) 구비• 간식 제공• 휴가 사용은 2시간 단위로 자유롭게 사용• 야근은 거이이이이이 없음.• 업무 후 회식 대신 한 달에 한 번씩 오후 3시부터 리프레쉬 데이 진행[복지 및 혜택]• 4대보험 및 퇴직연금• 각종 경조사 지원  명절 선물  생일 선물• 체력단련비 지급• 장기근속자에 대한 특별 휴가와 포상금 지급,2023.02.12,서울특별시 서초구 서초대로27길 54   1층,
